query_index,facts_file_primary_no_default,task_primary_no_default,baseline_refs_primary_no_default,diverse_refs_primary_no_default,changed_order_primary_no_default,changed_reference_set_primary_no_default,top1_preserved_primary_no_default,baseline_top_similarity_primary_no_default,diverse_top_similarity_primary_no_default,baseline_mean_similarity_primary_no_default,diverse_mean_similarity_primary_no_default,baseline_unique_models_primary_no_default,diverse_unique_models_primary_no_default,baseline_has_duplicate_models_primary_no_default,diverse_has_duplicate_models_primary_no_default,baseline_intra_list_dissimilarity_primary_no_default,diverse_intra_list_dissimilarity_primary_no_default,facts_file_default_sync,task_default_sync,baseline_refs_default_sync,diverse_refs_default_sync,changed_order_default_sync,changed_reference_set_default_sync,top1_preserved_default_sync,baseline_top_similarity_default_sync,diverse_top_similarity_default_sync,baseline_mean_similarity_default_sync,diverse_mean_similarity_default_sync,baseline_unique_models_default_sync,diverse_unique_models_default_sync,baseline_has_duplicate_models_default_sync,diverse_has_duplicate_models_default_sync,baseline_intra_list_dissimilarity_default_sync,diverse_intra_list_dissimilarity_default_sync,facts_file_equal,task_equal,baseline_ranking_equal,baseline_top1_equal,baseline_refset_equal,baseline_top_similarity_diff_primary_minus_default,baseline_mean_similarity_diff_primary_minus_default,baseline_unique_models_diff_primary_minus_default,baseline_intra_list_dissimilarity_diff_primary_minus_default,diverse_ranking_equal,diverse_top1_equal,diverse_refset_equal,diverse_top_similarity_diff_primary_minus_default,diverse_mean_similarity_diff_primary_minus_default,diverse_unique_models_diff_primary_minus_default,diverse_intra_list_dissimilarity_diff_primary_minus_default
1075,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f5847eac6656.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f5847eac6656.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.645,0.645,0.645,0.645,5,5,0,0,0.4394110275689223,0.4859203463203463,True,True,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0
1076,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f5ac33f45024.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.587,0.587,0.587,0.5857999999999999,5,5,0,0,0.24191316526610646,0.32854030501089326,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f5ac33f45024.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,249,132",True,True,True,0.566,0.566,0.566,0.5532,5,5,0,0,0.24191316526610646,0.4007625272331155,True,True,True,True,True,0.02100000000000002,0.02100000000000002,0.0,0.0,False,True,False,0.02100000000000002,0.03259999999999985,0.0,-0.07222222222222224
1077,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f5c67c048340.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f5c67c048340.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.645,0.645,0.645,0.645,5,5,0,0,0.4394110275689223,0.4859203463203463,True,True,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0,True,True,True,0.061999999999999944,0.061999999999999944,0.0,0.0
1078,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f71d2b80cc05.ttl,Fault detection,"42,41,44,43,46","42,215,34,44,41",True,True,True,0.536,0.536,0.536,0.5334000000000001,5,5,0,0,0.2967919799498747,0.44770641639062686,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f71d2b80cc05.ttl,Fault detection,"42,41,44,43,46","42,215,34,44,166",True,True,True,0.529,0.529,0.529,0.5256000000000001,5,5,0,0,0.2967919799498747,0.45779612930928726,True,True,True,True,True,0.007000000000000006,0.007000000000000006,0.0,0.0,False,True,False,0.007000000000000006,0.007800000000000029,0.0,-0.010089712918660398
1079,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f7d51d04d425.ttl,Fault detection,"166,167,98,209,245","166,209,211,215,72",True,True,True,0.524,0.524,0.5168,0.5136000000000001,4,5,1,0,0.44236208236208235,0.6018443094845534,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f7d51d04d425.ttl,Fault detection,"166,167,98,209,245","166,209,211,215,72",True,True,True,0.52,0.52,0.5138,0.5111999999999999,4,5,1,0,0.44236208236208235,0.6018443094845534,True,True,True,True,True,0.0040000000000000036,0.0030000000000000027,0.0,0.0,True,True,True,0.0040000000000000036,0.0024000000000001798,0.0,0.0
1080,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f7e7d9da6858.ttl,Fault detection,"166,167,98,19,200","166,218,200,215,211",True,True,True,0.515,0.515,0.5129999999999999,0.5092,4,5,1,0,0.42464167995746943,0.6198774544169281,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f7e7d9da6858.ttl,Fault detection,"166,167,98,19,200","166,218,200,215,211",True,True,True,0.512,0.512,0.5104,0.5074,4,5,1,0,0.42464167995746943,0.6198774544169281,True,True,True,True,True,0.0030000000000000027,0.0025999999999999357,0.0,0.0,True,True,True,0.0030000000000000027,0.0018000000000000238,0.0,0.0
1081,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f8174a8087bb.ttl,Fault detection,"98,42,41,44,43","98,42,44,166,34",True,True,True,0.523,0.523,0.5149999999999999,0.5149999999999999,5,5,0,0,0.30764828738512945,0.35625199362041465,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f8174a8087bb.ttl,Fault detection,"98,42,41,44,43","98,42,44,166,34",True,True,True,0.519,0.519,0.5126000000000001,0.5126000000000001,5,5,0,0,0.30764828738512945,0.35625199362041465,True,True,True,True,True,0.0040000000000000036,0.0023999999999998467,0.0,0.0,True,True,True,0.0040000000000000036,0.0023999999999998467,0.0,0.0
1082,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f835ffdc4f12.ttl,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f835ffdc4f12.ttl,Remaining useful life estimation,"249,250,259,181,234","249,181,250,233,128",True,True,True,0.654,0.654,0.6008000000000001,0.579,5,5,0,0,0.4292357174988754,0.5337978190391983,True,True,False,False,False,-0.10999999999999999,-0.06560000000000021,0.0,-0.08744786324786324,False,False,False,-0.10999999999999999,-0.04380000000000006,0.0,0.028665721424342205
1083,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f869591ea2c6.ttl,Fault detection,"98,218,245,166,167","98,218,200,245,42",True,True,True,0.594,0.594,0.5908,0.59,4,5,1,0,0.4793706293706294,0.5559275753486279,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f869591ea2c6.ttl,Fault detection,"98,218,245,166,167","98,218,200,245,42",True,True,True,0.572,0.572,0.5694,0.5688,4,5,1,0,0.4793706293706294,0.5559275753486279,True,True,True,True,True,0.02200000000000002,0.021399999999999975,0.0,0.0,True,True,True,0.02200000000000002,0.021199999999999997,0.0,0.0
1084,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f88ea939effa.ttl,Health assessment,"213,73,31,38,104","213,227,221,104,38",True,True,True,0.622,0.622,0.6092,0.6054,5,5,0,0,0.49566038994169803,0.5572842396591147,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f88ea939effa.ttl,Health assessment,"213,73,31,38,104","213,227,221,104,193",True,True,True,0.594,0.594,0.5834,0.5776,5,5,0,0,0.49566038994169803,0.603223926999382,True,True,True,True,True,0.028000000000000025,0.025799999999999934,0.0,0.0,False,True,False,0.028000000000000025,0.027800000000000047,0.0,-0.04593968734026732
1085,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f9248b9b0e78.ttl,Health assessment,"73,221,188,239,153","73,193,7,104,227",True,True,True,0.552,0.552,0.5216000000000001,0.5166000000000001,5,5,0,0,0.42093982837326493,0.5934131054131054,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f9248b9b0e78.ttl,Health assessment,"73,221,188,239,153","73,193,7,104,227",True,True,True,0.542,0.542,0.5174,0.5132000000000001,5,5,0,0,0.42093982837326493,0.5934131054131054,True,True,True,True,True,0.010000000000000009,0.0042000000000000925,0.0,0.0,True,True,True,0.010000000000000009,0.0033999999999999586,0.0,0.0
1086,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f95680ba53dc.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.621,0.621,0.621,0.621,4,5,1,0,0.3189603238866397,0.5494555202976256,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_f95680ba53dc.ttl,Remaining useful life estimation,"249,250,259,234,232","249,15,250,242,128",True,True,True,0.713,0.713,0.6532,0.6446,5,5,0,0,0.4150818713450293,0.5402767327355034,True,True,False,False,False,-0.09199999999999997,-0.032200000000000006,-1.0,-0.09612154745838958,False,False,False,-0.09199999999999997,-0.023599999999999954,0.0,0.009178787562122204
1087,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fa4252c7bb84.ttl,Fault detection,"166,167,215,19,20","166,215,19,34,33",True,True,True,0.526,0.526,0.5214,0.5167999999999999,3,5,1,0,0.4216083916083916,0.492127738927739,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fa4252c7bb84.ttl,Fault detection,"166,167,215,19,20","166,215,19,34,33",True,True,True,0.521,0.521,0.5174000000000001,0.5136000000000001,3,5,1,0,0.4216083916083916,0.492127738927739,True,True,True,True,True,0.0050000000000000044,0.0039999999999998925,0.0,0.0,True,True,True,0.0050000000000000044,0.0031999999999998696,0.0,0.0
1088,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fa795558aa10.ttl,Fault detection,"42,41,44,43,46","42,200,34,44,41",True,True,True,0.645,0.645,0.645,0.6378,5,5,0,0,0.2967919799498747,0.463518341307815,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fa795558aa10.ttl,Fault detection,"42,41,44,43,46","42,200,34,44,41",True,True,True,0.612,0.612,0.612,0.6062000000000001,5,5,0,0,0.2967919799498747,0.463518341307815,True,True,True,True,True,0.03300000000000003,0.03300000000000003,0.0,0.0,True,True,True,0.03300000000000003,0.03159999999999996,0.0,0.0
1089,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fb08fbf53c80.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.701,0.701,0.701,0.701,4,5,1,0,0.2680996168582376,0.29012887495646117,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fb08fbf53c80.ttl,Remaining useful life estimation,"259,249,250,35,37","259,35,249,36,119",True,True,True,0.786,0.786,0.7032,0.6926000000000001,5,5,0,0,0.36626436781609195,0.41384674329501914,True,True,False,False,False,-0.08500000000000008,-0.0022000000000000908,-1.0,-0.09816475095785437,False,False,False,-0.08500000000000008,0.008399999999999852,0.0,-0.12371786833855797
1090,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fbe2ab5fd0d9.ttl,Fault identification,"210,201,202,203,48","210,48,247,212,243",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5280894698410694,0.6597099496709253,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fbe2ab5fd0d9.ttl,Fault identification,"255,210,201,202,203","255,238,247,201,13",True,True,True,0.816,0.816,0.6792,0.6792,5,5,0,0,0.5673812731197581,0.68496389039012,True,True,False,False,False,-0.10899999999999999,0.027799999999999936,0.0,-0.03929180327868864,False,False,False,-0.10899999999999999,0.027799999999999936,0.0,-0.025253940719194623
1091,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fc0208cc411f.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fc0208cc411f.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.559,0.559,0.559,0.559,5,5,0,0,0.4394110275689223,0.4859203463203463,True,True,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0
1092,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fc289f785b3b.ttl,Fault detection,"218,209,42,41,44","218,34,19,42,44",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5477520724889147,0.5619777882935777,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fc289f785b3b.ttl,Fault detection,"218,209,42,41,44","218,34,19,42,44",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5477520724889147,0.5619777882935777,True,True,True,True,True,0.0,0.0,0.0,0.0,True,True,True,0.0,0.0,0.0,0.0
1093,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fdd15faf2cbd.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fdd15faf2cbd.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.559,0.559,0.559,0.559,5,5,0,0,0.4394110275689223,0.4859203463203463,True,True,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0
1094,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fefe415a3b8d.ttl,Fault detection,"166,167,98,209,211","166,209,211,215,72",True,True,True,0.591,0.591,0.5484,0.5314,4,5,1,0,0.5102200577200577,0.6018443094845534,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fefe415a3b8d.ttl,Fault detection,"166,167,98,209,211","166,209,211,215,72",True,True,True,0.574,0.574,0.5391999999999999,0.5254,4,5,1,0,0.5102200577200577,0.6018443094845534,True,True,True,True,True,0.017000000000000015,0.009200000000000097,0.0,0.0,True,True,True,0.017000000000000015,0.006000000000000005,0.0,0.0
1095,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff1f16a3d91e.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.52,0.52,0.52,0.52,4,5,1,0,0.3189603238866397,0.5494555202976256,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff1f16a3d91e.ttl,Remaining useful life estimation,"249,250,259,234,232","249,15,259,242,128",True,True,True,0.645,0.645,0.5926,0.5668,5,5,0,0,0.4150818713450293,0.5445805537979451,True,True,False,False,False,-0.125,-0.0726,-1.0,-0.09612154745838958,False,False,False,-0.125,-0.04679999999999995,0.0,0.004874966499680444
1096,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff2e56662a40.ttl,Fault identification,"252,203,189,243,244","252,189,212,210,243",True,True,True,0.546,0.546,0.5232,0.5186,4,5,1,0,0.4632673217256742,0.5726891539354954,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff2e56662a40.ttl,Fault identification,"255,252,203,189,243","255,216,210,252,189",True,True,True,0.632,0.632,0.5432,0.5396,5,5,0,0,0.5133494775425927,0.6040842911919481,True,True,False,False,False,-0.08599999999999997,-0.020000000000000018,-1.0,-0.05008215581691855,False,False,False,-0.08599999999999997,-0.02100000000000002,0.0,-0.03139513725645271
1097,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff3a1cbf129d.ttl,Fault detection,"200,166,167,98,230","200,166,230,211,20",True,True,True,0.527,0.527,0.5151999999999999,0.5124000000000001,4,5,1,0,0.4395239643397538,0.5484547616126563,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff3a1cbf129d.ttl,Fault detection,"200,166,167,98,230","200,166,230,211,20",True,True,True,0.522,0.522,0.5126000000000001,0.51,4,5,1,0,0.4395239643397538,0.5484547616126563,True,True,True,True,True,0.0050000000000000044,0.0025999999999998247,0.0,0.0,True,True,True,0.0050000000000000044,0.0024000000000000687,0.0,0.0
1098,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff7525fd4cca.ttl,Fault detection,"230,175,218,209,42","230,41,218,175,209",True,True,True,0.513,0.513,0.5109999999999999,0.5109999999999999,5,5,0,0,0.5475128687102371,0.5562847985347986,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ff7525fd4cca.ttl,Fault detection,"230,175,218,209,42","230,41,218,175,209",True,True,True,0.51,0.51,0.5086,0.5085999999999999,5,5,0,0,0.5475128687102371,0.5562847985347986,True,True,True,True,True,0.0030000000000000027,0.0023999999999998467,0.0,0.0,True,True,True,0.0030000000000000027,0.0023999999999999577,0.0,0.0
1099,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fff2e56e0195.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.816,0.816,0.8160000000000001,0.8160000000000001,4,5,1,0,0.3189603238866397,0.5494555202976256,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_fff2e56e0195.ttl,Remaining useful life estimation,"249,250,234,232,233","249,15,250,242,128",True,True,True,0.866,0.866,0.7964,0.7964,5,5,0,0,0.4496196813873765,0.5402767327355034,True,True,False,False,False,-0.050000000000000044,0.019600000000000062,-1.0,-0.13065935750073682,False,False,False,-0.050000000000000044,0.019600000000000062,0.0,0.009178787562122204
1100,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_01e57d818d7a.ttl,Remaining useful life estimation,"68,67,170,223,222","68,223,184,55,170",True,True,True,0.502,0.502,0.5012,0.5008,4,5,1,0,0.4466166622246477,0.5729799313323342,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_01e57d818d7a.ttl,Remaining useful life estimation,"249,250,259,68,67","249,259,55,184,170",True,True,True,0.632,0.632,0.5795999999999999,0.553,4,5,1,0,0.3154327485380117,0.519888888888889,True,True,False,False,False,-0.13,-0.07839999999999991,0.0,0.131183913686636,False,False,False,-0.13,-0.052200000000000024,0.0,0.0530910424434452
1101,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_03448a4640f9.ttl,Fault detection,"166,167,98,72,195","166,218,195,245,211",True,True,True,0.522,0.522,0.5147999999999999,0.5114,4,5,1,0,0.41144512893582535,0.5929041697134481,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_03448a4640f9.ttl,Fault detection,"166,167,98,72,195","166,218,195,245,211",True,True,True,0.518,0.518,0.512,0.5092,4,5,1,0,0.41144512893582535,0.5929041697134481,True,True,True,True,True,0.0040000000000000036,0.0027999999999999137,0.0,0.0,True,True,True,0.0040000000000000036,0.0021999999999999797,0.0,0.0
1102,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_03747957117e.ttl,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.527,0.527,0.5226,0.5194000000000001,4,5,1,0,0.4395239643397538,0.4826223162802109,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_03747957117e.ttl,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.522,0.522,0.5186,0.5158,4,5,1,0,0.4395239643397538,0.4826223162802109,True,True,True,True,True,0.0050000000000000044,0.0040000000000000036,0.0,0.0,True,True,True,0.0050000000000000044,0.0036000000000000476,0.0,0.0
1103,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_03843da573ac.ttl,Fault identification,"252,255,243,244,210","252,210,212,216,255",True,True,True,0.515,0.515,0.5076,0.5072,4,5,1,0,0.45926766055482576,0.6286912914931706,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_03843da573ac.ttl,Fault identification,"255,252,243,244,210","255,216,13,176,201",True,True,True,0.64,0.64,0.5322000000000001,0.5298,4,5,1,0,0.4592676605548256,0.6317278868672312,True,True,False,False,True,-0.125,-0.024600000000000066,0.0,1.6653345369377348e-16,False,False,False,-0.125,-0.022600000000000064,0.0,-0.0030365953740606466
1104,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_039472e41e58.ttl,Fault identification,"252,203,189,243,244","252,189,212,13,243",True,True,True,0.546,0.546,0.5192,0.5154000000000001,4,5,1,0,0.4632673217256742,0.5661668155692545,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_039472e41e58.ttl,Fault identification,"255,252,203,189,243","255,189,252,13,176",True,True,True,0.634,0.634,0.5404,0.5378000000000001,5,5,0,0,0.5133494775425927,0.6008242820088082,True,True,False,False,False,-0.08799999999999997,-0.021199999999999997,-1.0,-0.05008215581691855,False,False,False,-0.08799999999999997,-0.022399999999999975,0.0,-0.0346574664395537
