corpus_id,Year,Source title,Open Access,screening_confidence,screening_reason_category,pdf_recovered
paper-1320,2025,Discover Internet of Things,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1322,2025,Transportation Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1323,2026,IEEE Access,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1324,2026,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1325,2026,Turkish Journal of Electrical Engineering and Computer Sciences,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1326,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1327,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1328,2026,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1329,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1330,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1331,2026,Nuclear Technology,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1333,2026,IEEE Access,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1334,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1335,2025,International Journal of Industrial Engineering and Management,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1336,2026,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1337,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1339,2025,Journal of Engineering Research (Kuwait),All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1340,2026,IEEE Access,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1341,2025,"Eurasip Journal on Audio, Speech, and Music Processing",All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1342,2026,"Engineering, Technology and Applied Science Research",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1343,2026,"IET Generation, Transmission and Distribution",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1344,2026,International Journal of Naval Architecture and Ocean Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1346,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1347,2026,IET Collaborative Intelligent Manufacturing,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1348,2025,Forschung im Ingenieurwesen/Engineering Research,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-1349,2026,Information (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1351,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1352,2025,Actuators,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1355,2025,HighTech and Innovation Journal,All Open Access; Gold Open Access,medium,physical_asset_maintenance,True
paper-1356,2026,Energy and AI,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1357,2025,Reliability Engineering and System Safety,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1358,2025,Forschung im Ingenieurwesen/Engineering Research,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-1359,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,medium,uncertain_but_included,True
paper-1360,2025,Journal of Engineering and Applied Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1361,2025,Machine Learning with Applications,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1363,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1365,2026,CMES - Computer Modeling in Engineering and Sciences,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1366,2026,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1367,2026,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1368,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1369,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1370,2026,SOCAR Proceedings,All Open Access; Bronze Open Access,high,physical_asset_maintenance,False
paper-1371,2026,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1372,2025,Machines,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-1373,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1375,2026,IEEE/ASME Transactions on Mechatronics,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1377,2025,Forschung im Ingenieurwesen/Engineering Research,All Open Access; Bronze Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1379,2025,Autonomous Intelligent Systems,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1380,2025,Journal of Power Sources,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1381,2025,Siberian Journal of Life Sciences and Agriculture,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1383,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1384,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1385,2026,Eksploatacja i Niezawodnosc,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1386,2026,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1388,2025,Journal of Manufacturing Systems,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1390,2026,Structural Control and Health Monitoring,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1391,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1393,2026,Journal of Tribology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1394,2026,Journal of Electrical Engineering and Technology,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-1395,2026,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1399,2026,Journal of Intelligent Manufacturing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-1402,2025,MethodsX,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1404,2026,IEEE Transactions on Power Delivery,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1406,2026,International Transactions on Electrical Energy Systems,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1407,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1408,2025,Power Electronic Devices and Components,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1409,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1410,2025,Energy Reports,All Open Access; Gold Open Access,medium,physical_asset_maintenance,False
paper-1412,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1413,2025,SSRG International Journal of Electrical and Electronics Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-1414,2026,"Computers, Materials and Continua",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1416,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1417,2026,Diagnostyka,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1418,2025,International Journal of Agricultural and Biological Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1419,2025,Journal of Manufacturing Systems,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1422,2026,IET Power Electronics,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1425,2025,Autonomous Intelligent Systems,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1426,2026,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1427,2026,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1428,2025,npj Materials Degradation,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1429,2026,Computers and Industrial Engineering,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-1430,2025,Results in Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1433,2026,IEEE Sensors Letters,All Open Access; Hybrid Gold Open Access,medium,physical_asset_maintenance,False
paper-1434,2026,Agris On-line Papers in Economics and Informatics,All Open Access; Gold Open Access,medium,physical_asset_maintenance,True
paper-1435,2026,Micromachines,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-1436,2026,Applied Computer Science,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1437,2025,Machines,All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,True
paper-1438,2026,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1439,2025,Information (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1440,2026,Frontiers in Mechanical Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-1441,2026,Sustainability (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-1444,2025,Energy Reports,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-1445,2026,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1446,2026,Pollack Periodica,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-1449,2026,IEEE Access,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-1450,2025,South African Journal of Industrial Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
